-0.9892,0.2513,0.2167,85.1200,-3.9200,-22.4700,20.3203
-0.9931,0.2582,0.2152,86.1700,-10.5000,-2.6600,20.3125
-0.9887,0.2616,0.2152,76.5800,2.1000,2.3800,20.2578
-0.9623,0.2655,0.2050,57.8200,20.7900,-7.8400,20.3242
-1.0033,0.2684,0.2133,39.4100,28.3500,10.9900,20.3320
-0.9936,0.2660,0.2118,16.6600,28.0700,22.6800,20.3086
-0.9989,0.2694,0.2045,-9.9400,35.5600,16.5200,20.3281
-0.9701,0.2699,0.2035,-32.1300,42.2100,18.7600,20.2930
-1.0038,0.2586,0.2230,-46.9000,33.9500,35.4900,20.3203
-0.9765,0.2669,0.2167,-58.3800,23.3100,27.6500,20.3008
-1.0024,0.2640,0.2230,-63.7000,26.8100,9.1700,20.2930
-0.9814,0.2425,0.2269,-57.6100,-2.7300,11.4800,20.3008
-0.9682,0.2547,0.2186,-46.0600,-19.5300,4.9700,20.2695
-0.9457,0.2508,0.2137,-32.6200,-5.1800,-14.2100,20.3047
-0.9882,0.2523,0.2230,-15.1200,-15.2600,-28.2100,20.3320
-1.0092,0.2567,0.2318,5.8100,-25.1300,-16.8700,20.3320
-0.9892,0.2601,0.2303,20.1600,-31.6400,-30.5200,20.2930
-1.0009,0.2625,0.2235,31.3600,-33.4600,-40.8800,20.3320
-0.9994,0.2547,0.2230,41.7900,-30.1000,-29.0500,20.3359
-0.9867,0.2616,0.2191,46.2000,-29.4000,-19.2500,20.3008
-0.9740,0.2625,0.2147,43.0500,-21.9100,-21.5600,20.3008
-0.9828,0.2606,0.2152,34.5100,-9.3800,-21.9100,20.3242
-0.9809,0.2596,0.2089,25.8300,1.0500,-1.6100,20.3281
-0.9672,0.2640,0.2069,11.9700,9.4500,6.5100,20.3555
-0.9799,0.2655,0.2137,-5.3200,28.3500,5.3200,20.2930
-1.0146,0.2640,0.2172,-18.2000,28.9800,17.9900,20.2969
-0.9994,0.2635,0.2181,-28.7700,41.1600,35.0700,20.2812
-0.9858,0.2664,0.2186,-39.8300,38.3600,28.0700,20.3477
-0.9999,0.2640,0.2181,-43.7500,35.7700,30.6600,20.3398
-0.9936,0.2533,0.2186,-41.3700,32.6900,39.1300,20.3281
-0.9809,0.2601,0.2216,-36.4700,23.8000,33.8100,20.3008
-0.9731,0.2523,0.2211,-28.5600,18.4800,18.9000,20.2617
-0.9814,0.2513,0.2225,-14.3500,4.7600,13.8600,20.2930
-0.9765,0.2523,0.2220,2.1000,-6.5100,8.1900,20.3438
-0.9701,0.2557,0.2245,15.9600,-13.3000,-11.5500,20.2617
-0.9814,0.2552,0.2230,29.6100,-24.5000,-22.6100,20.3242
-0.9877,0.2552,0.2211,41.8600,-34.3700,-23.4500,20.3359
-0.9848,0.2611,0.2196,47.9500,-36.8200,-30.5200,20.3008
-0.9931,0.2630,0.2181,47.8100,-37.6600,-37.4500,20.2773
-1.0019,0.2650,0.2167,44.9400,-38.4300,-31.9200,20.3203
-0.9916,0.2640,0.2157,36.6100,-35.4200,-25.4100,20.3203
-0.9814,0.2660,0.2113,22.4700,-27.2300,-26.1100,20.2734
-0.9828,0.2635,0.2103,6.7200,-13.9300,-17.7800,20.2812
-0.9814,0.2655,0.2094,-9.2400,-4.2700,-3.4300,20.3047
-0.9697,0.2645,0.2103,-26.5300,11.6900,2.6600,20.3398
-0.9784,0.2586,0.2137,-42.7700,23.8000,3.6400,20.3125
-0.9867,0.2557,0.2157,-51.9400,31.0100,19.6700,20.3320
-0.9814,0.2562,0.2172,-56.9800,33.6700,32.4100,20.3125
-0.9872,0.2601,0.2211,-58.3800,42.7000,31.1500,20.3281
-0.9984,0.2557,0.2255,-53.4100,40.0400,34.7200,20.3164
-1.0004,0.2582,0.2279,-41.2300,27.1600,41.7900,20.3164
-0.9882,0.2567,0.2294,-26.1800,25.7600,37.0300,20.3047
-0.9848,0.2528,0.2274,-8.4000,15.2600,24.9900,20.3008
-0.9833,0.2528,0.2259,13.0200,2.5200,20.6500,20.3047
-0.9740,0.2503,0.2245,33.6000,-4.5500,11.6900,20.3359
-0.9701,0.2523,0.2220,49.7000,-16.9400,-5.7400,20.2969
-0.9780,0.2503,0.2201,62.7900,-23.1700,-14.7700,20.3047
-0.9809,0.2547,0.2191,70.4200,-30.8000,-19.1800,20.2969
-0.9838,0.2596,0.2147,70.2800,-40.9500,-27.4400,20.3320
-0.9862,0.2630,0.2147,64.4000,-40.4600,-32.2700,20.3242
-0.9936,0.2650,0.2108,53.1300,-39.2700,-29.0500,20.3281
-0.9941,0.2684,0.2069,36.7500,-41.2300,-24.7100,20.3242
-1.0629,0.2874,0.1796,14.9100,-68.3900,-22.4000,20.3164
-0.9570,0.2679,0.2079,-14.6300,-22.8200,-22.8900,20.2812
-0.9711,0.2777,0.2054,-50.2600,28.4200,-21.3500,20.2812
-1.0185,0.2630,0.1898,-74.9700,0.9800,15.5400,20.3125
-0.9292,0.2689,0.2211,-104.0900,54.6000,7.8400,20.3047
-1.0258,0.2508,0.2001,-123.0600,33.4600,19.3200,20.2930
-0.9672,0.2318,0.2274,-122.4300,53.0600,68.3900,20.3125
-1.0189,0.2596,0.2123,-112.2100,51.8700,91.3500,20.2891
-0.9902,0.2572,0.2411,-96.1800,15.8200,42.8400,20.3008
-1.0472,0.2503,0.2279,-57.2600,76.6500,57.0500,20.3320
-0.9887,0.2372,0.2489,-14.6300,-26.8100,21.3500,20.2812
-0.9155,0.2406,0.2474,31.3600,24.4300,25.4100,20.3047
-0.9736,0.2489,0.2216,70.0000,-33.7400,-10.2900,20.3242
-0.9867,0.2347,0.2250,107.1700,-39.1300,-4.4100,20.2969
-0.9931,0.2469,0.2186,130.6200,2.6600,-15.8200,20.3203
-0.9643,0.2528,0.2128,141.9600,-58.8000,-33.9500,20.2969
-0.9672,0.2528,0.2196,136.8500,-56.2800,-46.2700,20.3281
-1.0307,0.2601,0.2011,123.4100,-30.7300,-29.8900,20.3125
-0.9921,0.2650,0.2011,97.7200,-74.9000,-27.3700,20.2812
-0.9662,0.2786,0.2064,59.4300,-47.0400,-36.7500,20.3242
-1.0155,0.2713,0.1952,22.1900,-10.6400,-18.1300,20.3320
-0.9897,0.2694,0.1976,-15.6100,-49.0000,0.0000,20.3359
-0.9653,0.2791,0.2064,-57.7500,-5.1800,-4.6900,20.2969
-0.9989,0.2655,0.1981,-91.6300,34.4400,1.7500,20.3086
-0.9862,0.2528,0.2069,-113.3300,-5.8800,20.5100,20.3594
-0.9662,0.2577,0.2142,-128.7300,40.0400,26.2500,20.3008
-0.9867,0.2450,0.2133,-132.2300,63.4900,26.3900,20.3242
-0.9931,0.2440,0.2181,-123.0600,16.5200,31.3600,20.3047
-0.9775,0.2464,0.2298,-102.2700,45.0800,45.0800,20.3125
-0.9950,0.2460,0.2294,-73.0100,46.5500,43.3300,20.3594
-0.9906,0.2503,0.2386,-37.1700,1.4000,31.5000,20.3281
-0.9877,0.2464,0.2460,2.4500,28.2100,33.0400,20.3242
-0.9941,0.2455,0.2308,42.4900,-3.6400,27.2300,20.2891
-0.9731,0.2494,0.2328,76.4400,-22.0500,7.8400,20.2969
-0.9804,0.2464,0.2269,102.3400,3.9900,-3.3600,20.3281
-0.9872,0.2425,0.2147,121.9400,-38.2200,-5.9500,20.3242
-0.9633,0.2533,0.2137,127.3300,-38.5000,-17.7100,20.3672
-0.9877,0.2542,0.2054,115.5000,-29.1200,-29.7500,20.2969
-0.9892,0.2601,0.2045,98.8400,-56.1400,-19.2500,20.3008
-0.9745,0.2708,0.2054,70.2800,-34.9300,-22.1200,20.3281
-0.9941,0.2689,0.2006,35.8400,-31.2200,-25.0600,20.2930
-0.9945,0.2723,0.2045,2.5200,-40.1800,-8.2600,20.3672
-0.9809,0.2747,0.2064,-32.9000,-14.2800,-2.2400,20.3516
-0.9833,0.2704,0.2015,-67.2700,-4.2700,-8.8200,20.3438
-0.9882,0.2630,0.2074,-92.0500,-2.2400,2.8000,20.3633
-0.9765,0.2596,0.2147,-108.9900,20.0900,15.4000,20.3125
-0.9775,0.2523,0.2152,-118.0900,28.1400,10.0800,20.3477
-0.9848,0.2474,0.2196,-115.7800,28.0700,12.9500,20.3125
-0.9823,0.2450,0.2250,-101.6400,35.2800,28.4900,20.3477
-0.9799,0.2474,0.2259,-80.8500,31.7100,30.7300,20.3281
-0.9833,0.2484,0.2333,-53.9000,27.1600,24.7100,20.3516
-0.9931,0.2450,0.2342,-19.7400,22.5400,30.3100,20.3125
-0.9916,0.2469,0.2372,15.8900,6.3000,31.4300,20.3242
-0.9828,0.2508,0.2352,46.9700,2.9400,17.7100,20.3398
-0.9902,0.2489,0.2289,74.4800,-2.1700,10.9200,20.3281
-0.9853,0.2489,0.2235,96.8100,-16.3800,10.7800,20.3438
-0.9731,0.2538,0.2196,107.6600,-17.5000,-2.0300,20.3047
-0.9780,0.2538,0.2157,108.6400,-18.9700,-12.5300,20.2773
-0.9814,0.2542,0.2074,103.8100,-28.0000,-11.4800,20.3164
-0.9770,0.2601,0.2059,89.7400,-30.5900,-11.4800,20.3164
-0.9770,0.2635,0.2015,66.6400,-30.6600,-19.3900,20.3125
-0.9843,0.2650,0.2059,40.3200,-30.1000,-15.8200,20.3203
-0.9872,0.2699,0.2059,12.2500,-27.8600,-7.8400,20.3516
-0.9843,0.2733,0.2035,-18.2000,-23.9400,-10.0800,20.3125
-0.9843,0.2689,0.2054,-46.1300,-13.6500,-9.5200,20.3281
-0.9916,0.2669,0.2084,-68.4600,-6.4400,-1.4700,20.3047
-0.9838,0.2669,0.2128,-85.9600,1.9600,0.1400,20.3047
-0.9828,0.2591,0.2157,-96.0400,12.0400,-1.5400,20.3320
-0.9843,0.2533,0.2186,-98.0700,19.1800,4.3400,20.3320
-0.9775,0.2503,0.2201,-91.5600,21.5600,12.5300,20.3086
-0.9775,0.2508,0.2240,-78.6800,28.9800,13.7200,20.3047
-0.9823,0.2474,0.2259,-58.2400,25.9700,18.2700,20.3164
-0.9809,0.2479,0.2294,-32.8300,20.4400,23.5900,20.3008
-0.9872,0.2518,0.2323,-5.8800,19.8100,23.5900,20.3398
-0.9902,0.2508,0.2338,21.4200,8.9600,21.2800,20.3164
-0.9867,0.2523,0.2323,47.1100,2.6600,20.1600,20.2773
-0.9877,0.2518,0.2298,67.9000,-0.5600,16.1000,20.3555
-0.9843,0.2542,0.2245,81.9700,-10.0100,9.0300,20.3164
-0.9823,0.2547,0.2167,90.1600,-12.1800,4.2700,20.3555
-0.9770,0.2562,0.2133,90.7900,-14.9800,-0.1400,20.3242
-0.9775,0.2591,0.2113,83.5800,-22.4000,-5.8800,20.3555
-0.9770,0.2601,0.2089,70.1400,-21.6300,-9.2400,20.3047
-0.9804,0.2650,0.2054,51.6600,-23.3800,-9.8000,20.3438
-0.9814,0.2679,0.2054,29.2600,-27.7900,-10.6400,20.2891
-1.0941,0.2679,0.2201,5.5300,-28.6300,-2.6600,20.3555
-1.0980,0.2586,0.2035,-20.0200,11.4100,-8.4700,20.3555
-0.8901,0.2826,0.2152,-42.7700,-74.2700,-21.7700,20.3203
-0.9238,0.2757,0.1952,-73.2900,-17.7800,-46.8300,20.3477
-0.9140,0.3148,0.2220,-93.2400,53.6900,-11.0600,20.3164
-0.9784,0.2162,0.2025,-107.6600,49.2800,-16.5200,20.3281
-0.9711,0.2450,0.2313,-101.5700,-60.8300,24.5700,20.3633
-0.9960,0.2713,0.2264,-98.6300,78.6100,10.5700,20.3398
-1.0067,0.2372,0.2147,-77.8400,-41.0900,1.7500,20.3203
-0.9355,0.2157,0.2450,-45.0100,32.3400,57.8900,20.3320
-0.9872,0.2411,0.2201,-19.4600,-36.6100,35.4200,20.3320
-0.8657,0.2294,0.2318,1.9600,-5.2500,-1.2600,20.3555
-1.0243,0.2455,0.1972,32.5500,-35.2100,18.9700,20.3555
-1.0189,0.2518,0.2582,61.1800,-29.4000,60.7600,20.3477
-1.0146,0.2499,0.2352,89.0400,29.6100,2.8700,20.3398
-1.0028,0.2386,0.2294,89.2500,-53.7600,14.3500,20.3555
-0.9360,0.2694,0.2118,92.9600,8.1200,11.4100,20.3555
-0.9692,0.2406,0.1947,82.7400,-3.0100,-34.6500,20.3281
-1.2278,0.2850,0.2630,78.1200,5.8800,0.6300,20.3086
-1.0741,0.3250,0.2269,58.5900,-14.2800,-30.1000,20.3398
-1.0843,0.2962,0.2206,31.5700,-17.5000,-94.5000,20.3125
-1.0150,0.2372,0.2064,28.1400,-8.7500,-10.9900,20.3398
-0.9662,0.2557,0.2157,14.7700,-22.0500,-18.4800,20.3047
-1.0219,0.2655,0.2240,-2.3800,-43.7500,-62.8600,20.3438
-0.9921,0.2445,0.1972,-8.4700,-36.6100,-7.5600,20.3438
-0.9740,0.2645,0.2133,-19.1100,-29.8200,10.9900,20.3203
-0.9989,0.2640,0.2211,-40.0400,-5.9500,-19.4600,20.3438
-1.0053,0.2494,0.2201,-50.1900,-11.8300,8.6100,20.3164
-0.9936,0.2718,0.2186,-57.1900,-0.0700,30.0300,20.3672
-0.9662,0.2621,0.2074,-64.0500,35.8400,10.1500,20.3242
-1.0341,0.2464,0.2279,-55.8600,37.3100,25.2700,20.3242
-1.0077,0.2484,0.2450,-35.7000,25.1300,47.6000,20.3125
-0.9760,0.2513,0.2381,-15.0500,31.2900,16.7300,20.3828
-0.9902,0.2323,0.2313,12.1800,14.4200,20.7900,20.3398
-1.0385,0.2518,0.2479,49.8400,-10.9200,53.4800,20.3398
-0.9848,0.2606,0.2386,67.9700,-1.6800,4.2000,20.3438
-0.9775,0.2416,0.2211,80.0800,-14.5600,-11.4100,20.3672
-0.9775,0.2499,0.2113,87.9900,-15.1900,12.7400,20.3750
-0.9721,0.2669,0.2201,77.4900,-24.2900,-18.9000,20.3672
-0.9975,0.2582,0.2225,59.7800,0.5600,-34.9300,20.3555
-0.9921,0.2572,0.2084,44.8700,-18.9700,-11.6900,20.3125
-0.9653,0.2660,0.2069,22.6800,-37.6600,-29.0500,20.3594
-0.9633,0.2484,0.2050,0.1400,-13.6500,-24.2200,20.3477
-0.8784,0.2562,0.2050,-14.3500,-40.1800,7.9800,20.3711
-0.9609,0.2679,0.2167,-39.6900,-24.0800,-5.5300,20.3008
-0.9887,0.2572,0.2069,-61.7400,-3.6400,-3.9200,20.3281
-0.9862,0.2655,0.2147,-77.4200,-11.8300,6.7900,20.3164
-0.9628,0.2596,0.2128,-89.7400,28.7700,-6.9300,20.3008
-1.0238,0.2518,0.2220,-87.4300,23.8700,0.5600,20.3516
-0.9960,0.2489,0.2347,-68.1800,36.3300,25.2000,20.3125
-1.0072,0.2503,0.2406,-40.8100,31.1500,18.2700,20.3750
-0.9623,0.2259,0.2255,-2.4500,17.9200,24.2900,20.3594
-0.9862,0.2386,0.2420,42.1400,7.4200,51.9400,20.3242
-1.0204,0.2508,0.2411,68.1800,-12.6700,20.1600,20.3281
-0.9950,0.2425,0.2298,91.4200,-18.1300,-1.3300,20.3516
-1.0419,0.2591,0.2186,108.7100,-29.5400,30.8700,20.3750
-0.9374,0.2650,0.2074,101.5000,-29.4000,-4.2000,20.3242
-0.9589,0.2416,0.2059,80.1500,-2.5200,-20.3000,20.3359
-1.0077,0.2621,0.2050,58.2400,-31.0100,14.0700,20.3594
-0.9570,0.2835,0.2006,20.7200,-21.5600,-21.9100,20.3477
-1.0360,0.2728,0.2011,-16.4500,1.1900,-26.6000,20.3203
-0.9960,0.2674,0.2064,-45.5000,-21.2800,7.4200,20.3203
-0.9736,0.2743,0.2162,-76.7900,14.1400,-18.1300,20.3750
-1.0053,0.2518,0.2064,-92.3300,10.9200,-17.4300,20.3477
-0.9780,0.2557,0.2250,-98.7700,6.5100,6.7200,20.3125
-0.9955,0.2557,0.2245,-98.4200,44.3100,-17.9900,20.3477
-0.9931,0.2391,0.2298,-79.8000,5.5300,-10.0800,20.3750
-0.9941,0.2450,0.2333,-48.6500,31.8500,20.4400,20.3633
-0.9858,0.2494,0.2313,-19.3200,-14.4200,0.6300,20.3359
-0.9477,0.2308,0.2313,10.0100,21.7000,0.9100,20.3672
-1.0019,0.2381,0.2245,41.6500,-28.4900,27.3000,20.3320
-0.9331,0.2499,0.2323,61.0400,7.7700,3.5700,20.3867
-1.0385,0.2479,0.2167,75.0400,-3.4300,-6.3700,20.3320
-0.9789,0.2440,0.2157,85.5400,-44.8000,22.0500,20.3750
-1.0170,0.2650,0.2089,85.6800,-0.2100,29.8900,20.3477
-1.0224,0.2577,0.2040,70.8400,-25.0600,10.0100,20.3555
-1.0570,0.2708,0.2230,52.6400,16.9400,32.4100,20.3594
-0.9941,0.2684,0.2054,22.6100,-12.3200,11.4800,20.3555
-0.9399,0.2572,0.2020,-8.4700,2.4500,-4.2000,20.3398
-0.9848,0.2582,0.1962,-31.0100,2.8000,18.7600,20.3672
-0.9760,0.2660,0.2133,-53.7600,5.6700,2.8000,20.3320
-1.0014,0.2552,0.2142,-69.1600,34.4400,-5.1100,20.3477
-0.9931,0.2577,0.2181,-72.7300,-5.9500,-0.7700,20.3438
-0.9628,0.2542,0.2274,-71.0500,25.4800,-24.4300,20.3633
-0.9799,0.2425,0.2245,-56.7000,6.7200,-29.1900,20.3320
-1.0033,0.2508,0.2396,-32.9700,16.1700,-18.6900,20.3672
